Date,AAPL,AMZN,GOOGL,MSFT,TSLA
2020-05-12,76.03192138671875,117.84750366210938,68.68017578125,175.7114715576172,53.96066665649414
2020-05-13,75.11390686035156,118.39600372314453,67.3392105102539,173.05430603027344,52.73066711425781
2020-05-14,75.57537078857422,119.44249725341797,67.76522827148438,173.80526733398438,53.55533218383789
2020-05-15,75.12857055664062,120.48899841308594,68.57429504394531,176.33726501464844,53.27799987792969
2020-05-18,76.89866638183594,121.31300354003906,69.17960357666016,178.0220947265625,54.242000579833984
2020-05-19,76.4543228149414,122.46649932861328,68.64122009277344,176.78977966308594,53.867332458496094
2020-05-20,77.94122314453125,124.89700317382812,70.37722778320312,179.24197387695312,54.37066650390625
2020-05-21,77.36012268066406,122.33699798583984,70.25686645507812,177.08905029296875,55.17333221435547
2020-05-22,77.85821533203125,121.84400177001953,70.58099365234375,177.16629028320312,54.45866775512695
2020-05-26,77.3308334350586,121.09300231933594,70.98702239990234,175.29335021972656,54.591331481933594
2020-05-27,77.66776275634766,120.51950073242188,70.9325942993164,175.52503967285156,54.68199920654297
2020-05-28,77.70194244384766,120.05500030517578,70.8307113647461,175.12924194335938,53.72066879272461
2020-05-29,77.6262435913086,122.11849975585938,71.59383392333984,176.91525268554688,55.66666793823242
2020-06-01,78.58090209960938,123.552001953125,71.6612548828125,176.50978088378906,59.87333297729492
2020-06-02,78.94468688964844,123.62049865722656,72.03282928466797,178.51791381835938,58.770668029785156
2020-06-03,79.3792724609375,123.91999816894531,71.8800048828125,178.9523162841797,58.86399841308594
2020-06-04,78.69564819335938,123.02999877929688,70.6339340209961,176.5966796875,57.62533187866211
2020-06-05,80.9369888305664,124.1500015258789,71.91845703125,180.7287139892578,59.04399871826172
2020-06-08,81.41553497314453,126.2030029296875,72.31900024414062,181.8486328125,63.327999114990234
2020-06-09,83.98646545410156,130.04299926757812,72.52076721191406,183.23883056640625,62.711334228515625
2020-06-10,86.14722442626953,132.37249755859375,73.15104675292969,190.03549194335938,68.336669921875
2020-06-11,82.01126861572266,127.89800262451172,70.0146484375,179.83091735839844,64.85600280761719
2020-06-12,82.71929168701172,127.2509994506836,70.56501770019531,181.25006103515625,62.35200119018555
2020-06-15,83.7423095703125,128.63400268554688,70.95556640625,182.4085693359375,66.05999755859375
2020-06-16,85.96165466308594,130.7635040283203,72.24059295654297,186.8785400390625,65.47533416748047
2020-06-17,85.84203338623047,132.0489959716797,72.54373931884766,187.52536010742188,66.11933135986328
2020-06-18,85.87621307373047,132.69900512695312,71.6238021850586,189.53347778320312,66.9306640625
2020-06-19,85.3854751586914,133.75050354003906,71.15034484863281,188.40391540527344,66.72666931152344
2020-06-22,87.61946105957031,135.6909942626953,72.44984436035156,193.6365509033203,66.28800201416016
2020-06-23,89.48969268798828,138.2205047607422,73.11508178710938,194.93023681640625,66.78533172607422
2020-06-24,87.91001892089844,136.72000122070312,71.5528793334961,191.0009002685547,64.0566635131836
2020-06-25,89.07707214355469,137.72900390625,71.97239685058594,193.4144744873047,65.73200225830078
2020-06-26,86.34011840820312,134.64349365234375,68.04889678955078,189.5430908203125,63.982666015625
2020-06-29,88.32994842529297,134.0189971923828,69.77841186523438,191.58018493652344,67.29000091552734
2020-06-30,89.06730651855469,137.9409942626953,70.82121276855469,196.4748992919922,71.98733520507812
2020-07-01,88.89881134033203,143.93499755859375,72.01734161376953,197.623779296875,74.64199829101562
2020-07-02,88.89881134033203,144.51499938964844,73.41224670410156,199.12986755371094,80.57733154296875
2020-07-06,91.27690124511719,152.8520050048828,74.89653778076172,203.41635131835938,91.43866729736328
2020-07-07,90.99369049072266,150.00599670410156,74.41059875488281,201.05104064941406,92.65733337402344
2020-07-08,93.1129379272461,154.0554962158203,75.09381866455078,205.47271728515625,91.05867004394531
2020-07-09,93.51334381103516,159.13150024414062,75.845947265625,206.91122436523438,92.9520034790039
2020-07-10,93.67691040039062,160.0,76.86228942871094,206.28372192382812,102.97666931152344
2020-07-13,93.24478149414062,155.1999969482422,75.52482604980469,199.91183471679688,99.80400085449219
2020-07-14,94.7878189086914,154.1999969482422,75.95582580566406,201.14761352539062,101.12000274658203
2020-07-15,95.4397201538086,150.44349670410156,75.7570571899414,200.8483123779297,103.06732940673828
2020-07-16,94.26535034179688,149.9949951171875,75.65917205810547,196.8707275390625,100.04266357421875
2020-07-17,94.07490539550781,148.09849548339844,75.75555419921875,195.86671447753906,100.05599975585938
2020-07-20,96.05743408203125,159.8419952392578,78.10236358642578,204.28526306152344,109.53333282470703
2020-07-21,94.7316665649414,156.9145050048828,77.70681762695312,201.53378295898438,104.55733489990234
2020-07-22,94.9977798461914,154.99549865722656,78.15280151367188,204.43006896972656,106.15533447265625
2020-07-23,90.67383575439453,149.32749938964844,75.75056457519531,195.53842163085938,100.87133026123047
2020-07-24,90.44921875,150.44549560546875,75.32405090332031,194.34133911132812,94.46666717529297
2020-07-27,92.59288024902344,152.760498046875,76.38383483886719,196.80319213867188,102.63999938964844
2020-07-28,91.07180786132812,150.01649475097656,75.0963134765625,195.0364227294922,98.43267059326172
2020-07-29,92.8175048828125,151.67649841308594,76.08817291259766,197.00592041015625,99.94066619873047
2020-07-30,93.94062042236328,152.593994140625,76.830322265625,196.85142517089844,99.16600036621094
2020-07-31,103.77513122558594,158.23399353027344,74.31221008300781,197.9230499267578,95.38400268554688
2020-08-03,106.39000701904297,155.59449768066406,74.05300903320312,209.0544891357422,99.0
2020-08-04,107.10050964355469,156.94149780273438,73.58055114746094,205.9168243408203,99.13333129882812
2020-08-05,107.48868560791016,160.25149536132812,73.86972045898438,205.5789337158203,99.00133514404297
2020-08-06,111.23888397216797,161.25,75.1612319946289,208.87103271484375,99.30533599853516
2020-08-07,108.70980834960938,158.3730010986328,74.8326187133789,205.1348419189453,96.84733581542969
2020-08-10,110.28988647460938,157.4080047607422,74.75521087646484,201.05104064941406,94.57133483886719
2020-08-11,107.00985717773438,154.0334930419922,73.942138671875,196.34938049316406,91.6259994506836
2020-08-12,110.56627655029297,158.11199951171875,75.27560424804688,201.9585418701172,103.65066528320312
2020-08-13,112.52302551269531,158.05099487304688,75.74556732177734,201.48550415039062,108.06666564941406
2020-08-14,112.42273712158203,157.4010009765625,75.14525604248047,201.67860412597656,110.04733276367188
2020-08-17,112.12923431396484,159.12049865722656,75.72509002685547,203.01087951660156,122.3759994506836
2020-08-18,113.06356811523438,165.62449645996094,77.6998291015625,204.17906188964844,125.80599975585938
2020-08-19,113.20543670654297,163.0240020751953,77.1419677734375,202.94032287597656,125.23533630371094
2020-08-20,115.71742248535156,164.86849975585938,78.72215270996094,207.66302490234375,133.45533752441406
2020-08-21,121.68063354492188,164.23599243164062,78.68819427490234,206.15328979492188,136.6653289794922
2020-08-24,123.1359634399414,165.3730010986328,79.16664123535156,206.8016815185547,134.27999877929688
2020-08-25,122.12577819824219,167.32449340820312,80.20045471191406,209.49209594726562,134.8893280029297
2020-08-26,123.78656005859375,172.09249877929688,82.11225891113281,214.021240234375,143.54466247558594
2020-08-27,122.3067855834961,170.0,81.33265686035156,219.2761993408203,149.25
2020-08-28,122.1086654663086,170.08999633789062,81.87752532958984,221.5310821533203,147.55999755859375
2020-08-31,126.24964141845703,172.54800415039062,81.38310241699219,218.260009765625,166.10667419433594
2020-09-01,131.2784881591797,174.95599365234375,82.65913391113281,219.94398498535156,158.35000610351562
2020-09-02,128.55860900878906,176.57249450683594,85.77105712890625,224.18275451660156,149.1233367919922
2020-09-03,118.26608276367188,168.39999389648438,81.3821029663086,210.29530334472656,135.6666717529297
2020-09-04,118.3443832397461,164.7310028076172,78.9698715209961,207.34364318847656,139.44000244140625
2020-09-08,110.38038635253906,157.49200439453125,76.09266662597656,196.12722778320312,110.06999969482422
2020-09-09,114.78307342529297,163.4304962158203,77.27281951904297,204.47906494140625,122.09333038330078
2020-09-10,111.03589630126953,158.7554931640625,76.21502685546875,198.7498779296875,123.77999877929688
2020-09-11,109.5781021118164,155.81100463867188,75.70111846923828,197.4530792236328,124.23999786376953
2020-09-14,112.86544799804688,155.14849853515625,75.35501098632812,198.78860473632812,139.8733367919922
2020-09-15,113.04155731201172,157.80650329589844,76.66800689697266,202.04998779296875,149.9199981689453
2020-09-16,109.70529174804688,153.90499877929688,75.51782989501953,198.4402313232422,147.25332641601562
2020-09-17,107.95398712158203,150.43649291992188,74.26676177978516,196.3691864013672,141.14332580566406
2020-09-18,104.52967834472656,147.74549865722656,72.47132110595703,193.93040466308594,147.38333129882812
2020-09-21,107.69962310791016,148.02349853515625,71.42503356933594,196.0111083984375,149.79666137695312
2020-09-22,109.39222717285156,156.44949340820312,72.9073257446289,200.73377990722656,141.41000366210938
2020-09-23,104.80364227294922,149.9929962158203,70.38871002197266,194.12399291992188,126.78666687011719
2020-09-24,105.87985229492188,150.989501953125,71.06143951416016,196.64015197753906,129.26333618164062
2020-09-25,109.85204315185547,154.75650024414062,71.87051391601562,201.1209259033203,135.77999877929688
2020-09-28,112.47410583496094,158.70249938964844,72.8493881225586,202.68869018554688,140.39999389648438
2020-09-29,111.62291717529297,157.24400329589844,73.21697235107422,200.57896423339844,139.69000244140625
2020-09-30,113.30573272705078,157.43649291992188,73.19599151611328,203.55001831054688,143.00332641601562
2020-10-01,114.2645492553711,161.06300354003906,74.3097152709961,205.61135864257812,149.3866729736328
2020-10-02,110.57606506347656,156.25,72.69656372070312,199.54344177246094,138.3633270263672
2020-10-05,113.98080444335938,159.9600067138672,74.05651092529297,203.598388671875,141.89332580566406
2020-10-06,110.7130355834961,154.9980010986328,72.46783447265625,199.27247619628906,137.9933319091797
2020-10-07,112.59150695800781,159.7845001220703,72.87336730957031,203.06613159179688,141.76666259765625
2020-10-08,112.48388671875,159.52749633789062,74.08647155761719,203.79196166992188,141.97332763671875
2020-10-09,114.44062805175781,164.33250427246094,75.43592071533203,208.8533935546875,144.6666717529297
2020-10-12,121.70997619628906,172.14649963378906,78.13981628417969,214.26315307617188,147.43333435058594
2020-10-13,118.48133087158203,172.18150329589844,78.26367950439453,215.6761474609375,148.88333129882812
2020-10-14,118.56938171386719,168.1855010986328,78.08238220214844,213.74058532714844,153.76666259765625
2020-10-15,118.09976959228516,166.9324951171875,77.68434143066406,212.5792694091797,149.6266632080078
2020-10-16,116.44630432128906,163.635498046875,78.2951431274414,212.5792694091797,146.55667114257812
2020-10-19,113.47205352783203,160.36050415039062,76.40980529785156,207.3146514892578,143.61000061035156
2020-10-20,114.96894836425781,160.85049438476562,77.46509552001953,207.73074340820312,140.64666748046875
2020-10-21,114.34280395507812,159.2469940185547,79.2085952758789,207.8759307861328,140.8800048828125
2020-10-22,113.24700927734375,158.82000732421875,80.24090576171875,207.9630126953125,141.92999267578125
2020-10-23,112.55236053466797,160.22000122070312,81.55540466308594,209.25982666015625,140.2100067138672
2020-10-26,112.56214141845703,160.3520050048828,79.12368774414062,203.30807495117188,140.0933380126953
2020-10-27,114.0786361694336,164.31649780273438,79.85235595703125,206.3759002685547,141.55999755859375
2020-10-28,108.79541015625,158.13900756835938,75.45340728759766,196.14659118652344,135.33999633789062
2020-10-29,112.82630920410156,160.55050659179688,77.7547607421875,198.12083435058594,136.94332885742188
2020-10-30,106.5060043334961,151.8074951171875,80.71286010742188,195.943359375,129.34666442871094
2020-11-02,106.41796875,150.2239990234375,81.1229019165039,195.80787658691406,133.50332641601562
2020-11-03,108.05184936523438,152.42050170898438,82.18866729736328,199.77569580078125,141.3000030517578
2020-11-04,112.46432495117188,162.05799865722656,87.19243621826172,209.41468811035156,140.32666015625
2020-11-05,116.45610046386719,166.10000610351562,88.02397918701172,216.09222412109375,146.02999877929688
2020-11-06,116.32377624511719,165.56849670410156,87.88563537597656,216.50839233398438,143.31666564941406
2020-11-09,114.00104522705078,157.18699645996094,87.97003936767578,211.3502197265625,140.4199981689453
2020-11-10,113.65801239013672,151.75100708007812,86.7863998413086,204.2080841064453,136.7866668701172
2020-11-11,117.10784149169922,156.8695068359375,87.2613525390625,209.5695343017578,139.0433349609375
2020-11-12,116.83341979980469,155.51400756835938,87.04109954833984,208.49530029296875,137.25332641601562
2020-11-13,116.88241577148438,156.4405059814453,88.51141357421875,209.53082275390625,136.1666717529297
2020-11-16,117.90169525146484,156.55299377441406,88.59981536865234,210.2275848388672,136.02999877929688
2020-11-17,117.00982666015625,156.7830047607422,87.98202514648438,207.54685974121094,147.20333862304688
2020-11-18,115.67695617675781,155.2729949951172,86.9322280883789,204.81065368652344,162.2133331298828
2020-11-19,116.27478790283203,155.8509979248047,87.82769775390625,206.11085510253906,166.42333984375
2020-11-20,115.00068664550781,154.97000122070312,86.71947479248047,204.1411590576172,163.20333862304688
2020-11-23,111.58028411865234,154.91949462890625,86.27897644042969,203.86944580078125,173.9499969482422
2020-11-24,112.87397003173828,155.9029998779297,88.0938949584961,207.50807189941406,185.1266632080078
2020-11-25,113.71682739257812,159.2534942626953,88.10537719726562,207.5177459716797,191.3333282470703
2020-11-27,114.26565551757812,159.76699829101562,89.24856567382812,208.83737182617188,195.25332641601562
2020-11-30,116.67660522460938,158.40199279785156,87.61943817138672,207.71185302734375,189.1999969482422
2020-12-01,120.2734603881836,161.00399780273438,89.66509246826172,209.78826904296875,194.9199981689453
2020-12-02,120.62626647949219,160.17649841308594,91.14389038085938,208.9732208251953,189.60667419433594
2020-12-03,120.48905181884766,159.3365020751953,90.98757934570312,207.87680053710938,197.7933349609375
2020-12-04,119.81281280517578,158.12899780273438,91.08346557617188,207.9932403564453,199.67999267578125
2020-12-07,121.28291320800781,157.89999389648438,90.74735260009766,207.92530822753906,213.9199981689453
2020-12-08,121.90034484863281,158.864501953125,90.46267700195312,209.59422302246094,216.6266632080078
2020-12-09,119.35218048095703,155.2100067138672,88.79109191894531,205.50924682617188,201.4933319091797
2020-12-10,120.7830810546875,155.07449340820312,88.28118133544922,204.2672882080078,209.02333068847656
2020-12-11,119.96961212158203,155.8209991455078,88.63826751708984,206.9258575439453,203.3300018310547
2020-12-14,119.35218048095703,157.84849548339844,87.51255798339844,207.83795166015625,213.27667236328125
2020-12-15,125.33058166503906,158.25599670410156,87.95305633544922,207.77003479003906,211.0833282470703
2020-12-16,125.261962890625,162.04800415039062,87.75877380371094,212.76708984375,207.58999633789062
2020-12-17,126.13424682617188,161.8040008544922,86.92573547363281,212.90292358398438,218.63333129882812
2020-12-18,124.13490295410156,160.08250427246094,86.21205139160156,212.0975799560547,231.6666717529297
2020-12-21,125.67359161376953,160.3090057373047,86.62857055664062,215.97877502441406,216.6199951171875
2020-12-22,129.25083923339844,160.3260040283203,85.91239929199219,217.28871154785156,213.44667053222656
2020-12-23,128.3491973876953,159.2635040283203,86.31243896484375,214.4553985595703,215.32666015625
2020-12-24,129.3390655517578,158.63450622558594,86.60859680175781,216.13400268554688,220.58999633789062
2020-12-28,133.96493530273438,164.197998046875,88.5963134765625,218.27838134765625,221.22999572753906
2020-12-29,132.1811981201172,166.10000610351562,87.78724670410156,217.49244689941406,221.99667358398438
2020-12-30,131.05413818359375,164.29249572753906,86.71298217773438,215.09579467773438,231.5933380126953
2020-12-31,130.04469299316406,162.84649658203125,87.53154754638672,215.81381225585938,235.22332763671875
2021-01-04,126.83007049560547,159.3314971923828,86.20756530761719,211.22433471679688,243.2566680908203
2021-01-05,128.39816284179688,160.92550659179688,86.90276336669922,211.42808532714844,245.0366668701172
2021-01-06,124.07608795166016,156.91900634765625,86.04524230957031,205.94589233398438,251.9933319091797
2021-01-07,128.3099365234375,158.10800170898438,88.61530303955078,211.80648803710938,272.0133361816406
2021-01-08,129.41744995117188,159.13499450683594,89.7884521484375,213.09701538085938,293.3399963378906
2021-01-11,126.40863800048828,155.7104949951172,87.71382904052734,211.0302734375,270.39666748046875
2021-01-12,126.23223876953125,156.04150390625,86.77191162109375,208.54629516601562,283.14666748046875
2021-01-13,128.2805633544922,158.29449462890625,87.2623519897461,209.91439819335938,284.8033447265625
2021-01-14,126.34004211425781,156.37350463867188,86.44678497314453,206.69300842285156,281.6666564941406
2021-01-15,124.60533142089844,155.21249389648438,86.28197479248047,206.33401489257812,275.38665771484375
2021-01-19,125.28157806396484,156.03799438476562,89.1212158203125,210.01144409179688,281.51666259765625
2021-01-20,129.39784240722656,163.16900634765625,93.89573669433594,217.67678833007812,283.48333740234375
2021-01-21,134.14137268066406,165.34950256347656,94.09950256347656,218.2880859375,281.663330078125
2021-01-22,136.29750061035156,164.6114959716797,94.51951599121094,219.23899841308594,282.21331787109375
2021-01-25,140.0707244873047,164.6999969482422,94.60541534423828,222.712646484375,293.6000061035156
2021-01-26,140.30596923828125,166.30650329589844,95.28813934326172,225.42947387695312,294.36334228515625
2021-01-27,139.22789001464844,161.62899780273438,90.84274291992188,225.9825439453125,288.0533447265625
2021-01-28,134.3569793701172,161.88099670410156,92.55377960205078,231.83346557617188,278.4766540527344
2021-01-29,129.3292694091797,160.30999755859375,91.26325225830078,225.07049560546875,264.510009765625
2021-02-01,131.46578979492188,167.1439971923828,94.54499816894531,232.5320281982422,279.9366760253906
2021-02-02,132.298828125,169.0,95.84600067138672,232.39622497558594,290.92999267578125
2021-02-03,131.26976013183594,165.62649536132812,102.82598876953125,235.78256225585938,284.89666748046875
2021-02-04,134.6510009765625,166.5500030517578,102.56378936767578,234.82196044921875,283.3299865722656
2021-02-05,134.2338409423828,167.6074981689453,104.32176971435547,235.0063018798828,284.07666015625
2021-02-08,134.3810272216797,166.14700317382812,104.10651397705078,235.268310546875,287.8066711425781
2021-02-09,133.49766540527344,165.25,103.65054321289062,236.5297088623047,283.1533203125
2021-02-10,132.88916015625,164.32899475097656,104.20440673828125,235.60791015625,268.2733459472656
2021-02-11,132.63394165039062,163.10650634765625,104.3177719116211,237.2283172607422,270.5533447265625
2021-02-12,132.86952209472656,163.885498046875,104.63141632080078,237.71348571777344,272.0400085449219
2021-02-16,130.7297821044922,163.44749450683594,105.41402435302734,236.46177673339844,265.40667724609375
2021-02-17,128.42318725585938,165.4320068359375,105.80956268310547,237.4926300048828,266.04998779296875
2021-02-18,127.31407165527344,166.4114990234375,105.16979217529297,237.09393310546875,262.4599914550781
2021-02-19,127.47107696533203,162.4949951171875,104.32077026367188,234.35137939453125,260.4333190917969
2021-02-22,123.6725845336914,159.03700256347656,102.59525299072266,228.06881713867188,238.1666717529297
2021-02-23,123.53516387939453,159.72500610351562,102.8879165649414,226.86289978027344,232.94667053222656
2021-02-24,123.03459167480469,157.97650146484375,104.07106018066406,228.10772705078125,247.33999633789062
2021-02-25,118.75513458251953,152.85800170898438,100.68194580078125,222.700439453125,227.4066619873047
2021-02-26,119.0201416015625,154.64649963378906,100.97960662841797,225.99729919433594,225.1666717529297
2021-03-01,125.42952728271484,157.3070068359375,103.36437225341797,230.4320831298828,239.47666931152344
2021-03-02,122.808837890625,154.72650146484375,103.10566711425781,227.44638061523438,228.81333923339844
2021-03-03,119.80535125732422,150.25,100.45520782470703,221.30967712402344,217.73333740234375
2021-03-04,117.91102600097656,148.8784942626953,101.57991790771484,220.5024871826172,207.14666748046875
2021-03-05,119.17716979980469,150.0229949951172,104.7332992553711,225.23873901367188,199.31666564941406
2021-03-08,114.21064758300781,147.59750366210938,100.25993347167969,221.14437866210938,187.6666717529297
2021-03-09,118.85327911376953,153.1425018310547,101.90104675292969,227.35888671875,224.52667236328125
2021-03-10,117.76378631591797,152.8820037841797,101.69278717041016,226.0362091064453,222.68666076660156
